Pin Count,Color Count,Strategy,GPU Mode,Initial Guess,Average Turns,Max Turns,Elapsed (s),Average Game Time (ms),CPU Scores,GPU FPS,GPU Kernels,GPU Name,GPU Scores,Hist_00,Hist_01,Hist_02,Hist_03,Hist_04,Hist_05,Hist_06,Hist_07,Hist_08,Hist_09,Hist_10,Hist_11,Hist_12,Hist_13,Hist_14,Hist_15,Hist_16,Hist_17,Hist_18,Hist_19,Hist_20,Hist_21,Hist_22,Hist_23,Hist_24,Hist_25,Hist_26,Hist_27,Hist_28,Hist_29,Hist_30,Hist_31,Max Secret,Total Codewords,Git Commit Date,Git Commit Hash,Git Branch
6,2,Knuth,Both,111112,3.8125,5,8.527e-05,0.00133234,8845,0,0,AMD Radeon Pro 5500M,0,0,1,6,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112211,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Knuth,Both,111122,3.59375,5,9.5292e-05,0.00148894,7947,0,0,AMD Radeon Pro 5500M,0,0,1,6,23,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Knuth,Both,111222,3.51562,5,8.3184e-05,0.00129975,7750,0,0,AMD Radeon Pro 5500M,0,0,1,5,26,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Most Parts,Both,111112,3.875,6,6.5771e-05,0.00102767,9928,0,0,AMD Radeon Pro 5500M,0,0,1,10,13,16,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211111,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Most Parts,Both,111122,3.5,5,6.4009e-05,0.00100014,8081,0,0,AMD Radeon Pro 5500M,0,0,1,10,21,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Most Parts,Both,111222,3.51562,5,5.4716e-05,0.000854937,7750,0,0,AMD Radeon Pro 5500M,0,0,1,5,26,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Entropy,Both,111112,3.9375,5,0.000151421,0.00236595,8917,0,0,AMD Radeon Pro 5500M,0,0,1,2,17,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112211,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Entropy,Both,111122,3.5,5,0.000110598,0.00172809,7293,0,0,AMD Radeon Pro 5500M,0,0,1,6,25,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Entropy,Both,111222,3.54688,5,0.000105955,0.00165555,7364,0,0,AMD Radeon Pro 5500M,0,0,1,3,28,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Expected Size,Both,111112,3.8125,5,0.000129415,0.00202211,8845,0,0,AMD Radeon Pro 5500M,0,0,1,6,17,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Expected Size,Both,111122,3.5,5,0.000105724,0.00165194,7293,0,0,AMD Radeon Pro 5500M,0,0,1,6,25,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,Expected Size,Both,111222,3.51562,5,0.000107711,0.00168298,7750,0,0,AMD Radeon Pro 5500M,0,0,1,5,26,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,First One,,111112,3.9375,7,2.6585e-05,0.000415391,1923,,,,0,0,1,10,12,16,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,First One,,111122,3.76562,6,2.7182e-05,0.000424719,1951,,,,0,0,1,11,15,16,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,2,First One,,111222,3.57812,5,2.7854e-05,0.000435219,1829,,,,0,0,1,9,18,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211112,64,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Knuth,Both,111112,4.107,5,0.0103526,0.0142012,81015,6182,64,AMD Radeon Pro 5500M,809919,0,1,6,97,435,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113222,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Knuth,Both,111122,3.88615,5,0.00871045,0.0119485,62615,6314.26,55,AMD Radeon Pro 5500M,699111,0,1,7,130,527,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211133,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Knuth,Both,111123,3.81893,5,0.00654688,0.00898063,77723,7484.48,49,AMD Radeon Pro 5500M,672138,0,1,11,150,524,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123121,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Knuth,Both,111222,3.83676,5,0.00702628,0.00963824,62098,7258.46,51,AMD Radeon Pro 5500M,686718,0,1,11,151,509,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121321,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Knuth,Both,111223,3.74348,5,0.00570196,0.00782161,62236,7541.27,43,AMD Radeon Pro 5500M,643707,0,1,13,186,501,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121132,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Knuth,Both,112233,3.87654,5,0.00809054,0.0110981,49043,7045.27,57,AMD Radeon Pro 5500M,766179,0,1,1,141,530,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113222,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Most Parts,Both,111112,4.03567,6,0.00717928,0.00984812,89305,7521.65,54,AMD Radeon Pro 5500M,772011,0,1,2,125,447,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232111,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Most Parts,Both,111122,3.72702,5,0.00606177,0.00831518,61223,7753.51,47,AMD Radeon Pro 5500M,668493,0,1,8,220,460,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131312,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Most Parts,Both,111123,3.7037,5,0.00672155,0.00922024,84687,6546.11,44,AMD Radeon Pro 5500M,652455,0,1,11,231,446,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132111,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Most Parts,Both,111222,3.72154,5,0.00622575,0.00854012,46426,7870.54,49,AMD Radeon Pro 5500M,676512,0,1,8,212,480,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132132,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Most Parts,Both,111223,3.66529,5,0.00548809,0.00752825,62616,7652.93,42,AMD Radeon Pro 5500M,644436,0,1,10,242,455,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122133,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Most Parts,Both,112233,3.75034,5,0.00583174,0.00799965,42703,7030.49,41,AMD Radeon Pro 5500M,685260,0,1,8,193,497,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122131,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Entropy,Both,111112,4.02881,5,0.0095089,0.0130438,72197,5678.89,54,AMD Radeon Pro 5500M,771282,0,1,2,117,464,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111323,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Entropy,Both,111122,3.79012,5,0.00728964,0.0099995,74101,6859.05,50,AMD Radeon Pro 5500M,673596,0,1,3,196,477,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113321,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Entropy,Both,111123,3.70919,5,0.00692409,0.00949806,81768,6354.63,44,AMD Radeon Pro 5500M,652455,0,1,9,229,452,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132112,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Entropy,Both,111222,3.72977,5,0.00755372,0.0103618,47584,6619.26,50,AMD Radeon Pro 5500M,680157,0,1,5,208,491,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112321,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Entropy,Both,111223,3.66255,5,0.00612565,0.00840281,61073,7019.67,43,AMD Radeon Pro 5500M,645165,0,1,9,244,456,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123321,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Entropy,Both,112233,3.74486,5,0.00588118,0.00806746,49854,6801.36,40,AMD Radeon Pro 5500M,678699,0,1,5,200,496,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133212,729,2020-12-05 17:58:10 -0800,6bacb03,master
6,3,Expected Size,Both,111112,4.06722,5,0.00854519,0.0117218,67337,7489.6,64,AMD Radeon Pro 5500M,803358,0,1,5,92,477,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111323,729,2020-12-05 17:58:10 -0800,6bacb03,master
